SubjectID,researchdate,BrandID,Brand,CategoryDelivery,daily_ots,score,threshold,median_ots,mad_ots,reason
369305952269615221,2025-09-27,198484,apple iphone,Смартфоны,40353.616,10.622304986021426,8.0,5478.05,3283.239,"Robust Z-score = 10.62 > 8.0 (median=5478, MAD=3283)"
369305952269615221,2025-10-17,198484,apple iphone,Смартфоны,31756.528,8.003827318084367,8.0,5478.05,3283.239,"Robust Z-score = 8.00 > 8.0 (median=5478, MAD=3283)"
441361688982362497,2025-08-03,198484,apple iphone,Смартфоны,64105.788,17.856676897417458,8.0,5478.05,3283.239,"Robust Z-score = 17.86 > 8.0 (median=5478, MAD=3283)"
441361688982362880,2025-09-03,198484,apple iphone,Смартфоны,54744.258,15.005367565382842,8.0,5478.05,3283.239,"Robust Z-score = 15.01 > 8.0 (median=5478, MAD=3283)"
441939118833085120,2025-06-16,198484,apple iphone,Смартфоны,39926.275,10.492146627156902,8.0,5478.05,3283.239,"Robust Z-score = 10.49 > 8.0 (median=5478, MAD=3283)"
443118580829952448,2025-10-12,198484,apple iphone,Смартфоны,57350.22,15.799084379784718,8.0,5478.05,3283.239,"Robust Z-score = 15.80 > 8.0 (median=5478, MAD=3283)"
513421118227062849,2025-06-08,198484,apple iphone,Смартфоны,39475.478,10.354844103642774,8.0,5478.05,3283.239,"Robust Z-score = 10.35 > 8.0 (median=5478, MAD=3283)"
513421118227062849,2025-08-03,198484,apple iphone,Смартфоны,38485.164000000004,10.053216960446681,8.0,5478.05,3283.239,"Robust Z-score = 10.05 > 8.0 (median=5478, MAD=3283)"
513421444474232492,2025-07-08,198484,apple iphone,Смартфоны,32616.816000000003,8.265851496037907,8.0,5478.05,3283.239,"Robust Z-score = 8.27 > 8.0 (median=5478, MAD=3283)"
657540071955486912,2025-08-20,198484,apple iphone,Смартфоны,56394.288,15.507929212585498,8.0,5478.05,3283.239,"Robust Z-score = 15.51 > 8.0 (median=5478, MAD=3283)"
657540071955486912,2025-10-22,198484,apple iphone,Смартфоны,51410.85,13.99008722788685,8.0,5478.05,3283.239,"Robust Z-score = 13.99 > 8.0 (median=5478, MAD=3283)"
658983189719959233,2025-10-19,198484,apple iphone,Смартфоны,43407.216,11.552362164313958,8.0,5478.05,3283.239,"Robust Z-score = 11.55 > 8.0 (median=5478, MAD=3283)"
720583759961124417,2025-07-04,198484,apple iphone,Смартфоны,43717.584,11.646893205155031,8.0,5478.05,3283.239,"Robust Z-score = 11.65 > 8.0 (median=5478, MAD=3283)"
864698737912134848,2025-10-22,198484,apple iphone,Смартфоны,60852.72899999999,16.86586903968916,8.0,5478.05,3283.239,"Robust Z-score = 16.87 > 8.0 (median=5478, MAD=3283)"
864698737912134848,2025-10-27,198484,apple iphone,Смартфоны,34974.37,8.983908877788064,8.0,5478.05,3283.239,"Robust Z-score = 8.98 > 8.0 (median=5478, MAD=3283)"
874294004464681344,2025-10-28,198484,apple iphone,Смартфоны,54929.564,15.061807562592914,8.0,5478.05,3283.239,"Robust Z-score = 15.06 > 8.0 (median=5478, MAD=3283)"
874855854027596352,2025-09-14,198484,apple iphone,Смартфоны,54426.384,14.908550367487715,8.0,5478.05,3283.239,"Robust Z-score = 14.91 > 8.0 (median=5478, MAD=3283)"
945767174589347532,2025-07-25,198484,apple iphone,Смартфоны,60717.644,16.82472521799357,8.0,5478.05,3283.239,"Robust Z-score = 16.82 > 8.0 (median=5478, MAD=3283)"
945767318361640843,2025-07-12,198484,apple iphone,Смартфоны,70663.407,19.8539786473053,8.0,5478.05,3283.239,"Robust Z-score = 19.85 > 8.0 (median=5478, MAD=3283)"
945767318361640843,2025-08-05,198484,apple iphone,Смартфоны,42574.382,11.298699850970335,8.0,5478.05,3283.239,"Robust Z-score = 11.30 > 8.0 (median=5478, MAD=3283)"
945767318361640843,2025-08-26,198484,apple iphone,Смартфоны,143548.956,42.053260819574824,8.0,5478.05,3283.239,"Robust Z-score = 42.05 > 8.0 (median=5478, MAD=3283)"
946553516040883456,2025-09-21,198484,apple iphone,Смартфоны,48559.527,13.121639027801509,8.0,5478.05,3283.239,"Robust Z-score = 13.12 > 8.0 (median=5478, MAD=3283)"
946914460040435776,2025-09-09,198484,apple iphone,Смартфоны,102215.24,29.463950081002327,8.0,5478.05,3283.239,"Robust Z-score = 29.46 > 8.0 (median=5478, MAD=3283)"
947494056560982336,2025-08-31,198484,apple iphone,Смартфоны,31951.27,8.063141306496421,8.0,5478.05,3283.239,"Robust Z-score = 8.06 > 8.0 (median=5478, MAD=3283)"
1008811730717163802,2025-09-06,198484,apple iphone,Смартфоны,43202.286,11.489945142586329,8.0,5478.05,3283.239,"Robust Z-score = 11.49 > 8.0 (median=5478, MAD=3283)"
1008811907659198081,2025-06-30,198484,apple iphone,Смартфоны,54937.475999999995,15.064217378022127,8.0,5478.05,3283.239,"Robust Z-score = 15.06 > 8.0 (median=5478, MAD=3283)"
1018972009783960384,2025-08-04,198484,apple iphone,Смартфоны,87157.424,24.87768146028967,8.0,5478.05,3283.239,"Robust Z-score = 24.88 > 8.0 (median=5478, MAD=3283)"
1162163475382335168,2025-09-20,198484,apple iphone,Смартфоны,33106.788,8.415085834445803,8.0,5478.05,3283.239,"Robust Z-score = 8.42 > 8.0 (median=5478, MAD=3283)"
1233997180257176773,2025-07-16,198484,apple iphone,Смартфоны,42926.0,11.405794704558517,8.0,5478.05,3283.239,"Robust Z-score = 11.41 > 8.0 (median=5478, MAD=3283)"
1233999132207611713,2025-08-12,198484,apple iphone,Смартфоны,37660.344,9.801995529414702,8.0,5478.05,3283.239,"Robust Z-score = 9.80 > 8.0 (median=5478, MAD=3283)"
1234000039061637504,2025-09-06,198484,apple iphone,Смартфоны,40358.005,10.623641775697717,8.0,5478.05,3283.239,"Robust Z-score = 10.62 > 8.0 (median=5478, MAD=3283)"
1234000039061637954,2025-06-04,198484,apple iphone,Смартфоны,37585.388999999996,9.779165939488413,8.0,5478.05,3283.239,"Robust Z-score = 9.78 > 8.0 (median=5478, MAD=3283)"
1234000039061637954,2025-06-18,198484,apple iphone,Смартфоны,84181.01699999999,23.971135515873193,8.0,5478.05,3283.239,"Robust Z-score = 23.97 > 8.0 (median=5478, MAD=3283)"
1234000039061637954,2025-07-16,198484,apple iphone,Смартфоны,51930.296,14.148298677007674,8.0,5478.05,3283.239,"Robust Z-score = 14.15 > 8.0 (median=5478, MAD=3283)"
1234000039061637954,2025-08-13,198484,apple iphone,Смартфоны,92554.916,26.521634885550515,8.0,5478.05,3283.239,"Robust Z-score = 26.52 > 8.0 (median=5478, MAD=3283)"
1234809583742113409,2025-07-14,198484,apple iphone,Смартфоны,32664.519,8.28038074596458,8.0,5478.05,3283.239,"Robust Z-score = 8.28 > 8.0 (median=5478, MAD=3283)"
1297043019275485334,2025-08-13,198484,apple iphone,Смартфоны,37330.354999999996,9.701488377787909,8.0,5478.05,3283.239,"Robust Z-score = 9.70 > 8.0 (median=5478, MAD=3283)"
1297043030334348571,2025-06-05,198484,apple iphone,Смартфоны,137033.84100000001,40.0689048223416,8.0,5478.05,3283.239,"Robust Z-score = 40.07 > 8.0 (median=5478, MAD=3283)"
1297043030334348571,2025-06-07,198484,apple iphone,Смартфоны,49588.159,13.434936963163508,8.0,5478.05,3283.239,"Robust Z-score = 13.43 > 8.0 (median=5478, MAD=3283)"
1297043030334348571,2025-06-09,198484,apple iphone,Смартфоны,229379.77,68.19537657782452,8.0,5478.05,3283.239,"Robust Z-score = 68.20 > 8.0 (median=5478, MAD=3283)"
1297043030334348571,2025-06-13,198484,apple iphone,Смартфоны,94220.808,27.029027737548194,8.0,5478.05,3283.239,"Robust Z-score = 27.03 > 8.0 (median=5478, MAD=3283)"
1297043030334348571,2025-06-15,198484,apple iphone,Смартфоны,50480.381,13.706687511935622,8.0,5478.05,3283.239,"Robust Z-score = 13.71 > 8.0 (median=5478, MAD=3283)"
1306055277490834051,2025-06-30,198484,apple iphone,Смартфоны,41617.088,11.007129849517504,8.0,5478.05,3283.239,"Robust Z-score = 11.01 > 8.0 (median=5478, MAD=3283)"
1306055321721055702,2025-07-12,198484,apple iphone,Смартфоны,53515.18,14.631018332810982,8.0,5478.05,3283.239,"Robust Z-score = 14.63 > 8.0 (median=5478, MAD=3283)"
1306055918923481346,2025-07-01,198484,apple iphone,Смартфоны,40101.866,10.54562765610423,8.0,5478.05,3283.239,"Robust Z-score = 10.55 > 8.0 (median=5478, MAD=3283)"
1306055918923481346,2025-10-06,198484,apple iphone,Смартфоны,52328.254,14.269507641691634,8.0,5478.05,3283.239,"Robust Z-score = 14.27 > 8.0 (median=5478, MAD=3283)"
1306806058556077568,2025-10-20,198484,apple iphone,Смартфоны,93816.978,26.906030295083603,8.0,5478.05,3283.239,"Robust Z-score = 26.91 > 8.0 (median=5478, MAD=3283)"
1369101741337283277,2025-09-15,198484,apple iphone,Смартфоны,66889.908,18.70465659064113,8.0,5478.05,3283.239,"Robust Z-score = 18.70 > 8.0 (median=5478, MAD=3283)"
1369101741337283277,2025-09-25,198484,apple iphone,Смартфоны,37130.394,9.64058480055823,8.0,5478.05,3283.239,"Robust Z-score = 9.64 > 8.0 (median=5478, MAD=3283)"
1378112445748263814,2025-06-03,198484,apple iphone,Смартфоны,32848.047,8.336279204773092,8.0,5478.05,3283.239,"Robust Z-score = 8.34 > 8.0 (median=5478, MAD=3283)"
1450169730127850278,2025-06-07,198484,apple iphone,Смартфоны,62793.88,17.457099528849405,8.0,5478.05,3283.239,"Robust Z-score = 17.46 > 8.0 (median=5478, MAD=3283)"
1522227705709270419,2025-08-12,198484,apple iphone,Смартфоны,41554.768,10.98814859350781,8.0,5478.05,3283.239,"Robust Z-score = 10.99 > 8.0 (median=5478, MAD=3283)"
1522228828218257856,2025-09-16,198484,apple iphone,Смартфоны,31874.125,8.03964469232974,8.0,5478.05,3283.239,"Robust Z-score = 8.04 > 8.0 (median=5478, MAD=3283)"
1522327548243721536,2025-07-22,198484,apple iphone,Смартфоны,52716.306,14.387699463852615,8.0,5478.05,3283.239,"Robust Z-score = 14.39 > 8.0 (median=5478, MAD=3283)"
1522327548243721536,2025-07-29,198484,apple iphone,Смартфоны,88010.412,25.13748222410857,8.0,5478.05,3283.239,"Robust Z-score = 25.14 > 8.0 (median=5478, MAD=3283)"
1522327548243721536,2025-09-03,198484,apple iphone,Смартфоны,78391.08,22.20765226046596,8.0,5478.05,3283.239,"Robust Z-score = 22.21 > 8.0 (median=5478, MAD=3283)"
1522327548243721536,2025-09-29,198484,apple iphone,Смартфоны,83008.208,23.613924542197505,8.0,5478.05,3283.239,"Robust Z-score = 23.61 > 8.0 (median=5478, MAD=3283)"
1522327548243721536,2025-10-07,198484,apple iphone,Смартфоны,34698.99,8.900034386774767,8.0,5478.05,3283.239,"Robust Z-score = 8.90 > 8.0 (median=5478, MAD=3283)"
1585271561336590344,2025-06-15,198484,apple iphone,Смартфоны,39781.231,10.447969520342562,8.0,5478.05,3283.239,"Robust Z-score = 10.45 > 8.0 (median=5478, MAD=3283)"
1585271561336652629,2025-07-11,198484,apple iphone,Смартфоны,41670.364,11.02335650861847,8.0,5478.05,3283.239,"Robust Z-score = 11.02 > 8.0 (median=5478, MAD=3283)"
1585271561336724594,2025-07-03,198484,apple iphone,Смартфоны,57589.609,15.87199682995968,8.0,5478.05,3283.239,"Robust Z-score = 15.87 > 8.0 (median=5478, MAD=3283)"
1585271561336724594,2025-08-09,198484,apple iphone,Смартфоны,34441.848,8.821714776170726,8.0,5478.05,3283.239,"Robust Z-score = 8.82 > 8.0 (median=5478, MAD=3283)"
1585271561336724594,2025-09-29,198484,apple iphone,Смартфоны,63735.07,17.74376461780577,8.0,5478.05,3283.239,"Robust Z-score = 17.74 > 8.0 (median=5478, MAD=3283)"
1585271561336766040,2025-09-06,198484,apple iphone,Смартфоны,40107.382,10.547307704373637,8.0,5478.05,3283.239,"Robust Z-score = 10.55 > 8.0 (median=5478, MAD=3283)"
1585271561336771633,2025-06-04,198484,apple iphone,Смартфоны,33804.85,8.627699658782074,8.0,5478.05,3283.239,"Robust Z-score = 8.63 > 8.0 (median=5478, MAD=3283)"
1585271561336820883,2025-09-03,198484,apple iphone,Смартфоны,32290.212,8.166375338499574,8.0,5478.05,3283.239,"Robust Z-score = 8.17 > 8.0 (median=5478, MAD=3283)"
1585271561336820883,2025-09-09,198484,apple iphone,Смартфоны,54720.475,14.998123803963097,8.0,5478.05,3283.239,"Robust Z-score = 15.00 > 8.0 (median=5478, MAD=3283)"
1585271561336901830,2025-07-23,198484,apple iphone,Смартфоны,35154.122,9.038657252792136,8.0,5478.05,3283.239,"Robust Z-score = 9.04 > 8.0 (median=5478, MAD=3283)"
1585271561336901830,2025-07-28,198484,apple iphone,Смартфоны,204499.38,60.617375098188106,8.0,5478.05,3283.239,"Robust Z-score = 60.62 > 8.0 (median=5478, MAD=3283)"
1585271561336921162,2025-06-24,198484,apple iphone,Смартфоны,64007.678,17.82679482060246,8.0,5478.05,3283.239,"Robust Z-score = 17.83 > 8.0 (median=5478, MAD=3283)"
1585271561336934307,2025-10-03,198484,apple iphone,Смартфоны,104128.92899999999,30.04681626893442,8.0,5478.05,3283.239,"Robust Z-score = 30.05 > 8.0 (median=5478, MAD=3283)"
1585271561336947786,2025-10-23,198484,apple iphone,Смартфоны,45463.768,12.178741176015512,8.0,5478.05,3283.239,"Robust Z-score = 12.18 > 8.0 (median=5478, MAD=3283)"
1585271561336959172,2025-06-16,198484,apple iphone,Смартфоны,35461.56,9.132295882206565,8.0,5478.05,3283.239,"Robust Z-score = 9.13 > 8.0 (median=5478, MAD=3283)"
1585271561336971361,2025-06-19,198484,apple iphone,Смартфоны,36038.57,9.308040017799497,8.0,5478.05,3283.239,"Robust Z-score = 9.31 > 8.0 (median=5478, MAD=3283)"
1585271561336980948,2025-08-22,198484,apple iphone,Смартфоны,56256.39,15.465928615004877,8.0,5478.05,3283.239,"Robust Z-score = 15.47 > 8.0 (median=5478, MAD=3283)"
1585271561336987246,2025-09-20,198484,apple iphone,Смартфоны,32817.885,8.327092544892407,8.0,5478.05,3283.239,"Robust Z-score = 8.33 > 8.0 (median=5478, MAD=3283)"
1585271561336993878,2025-07-31,198484,apple iphone,Смартфоны,35572.994999999995,9.166236451260476,8.0,5478.05,3283.239,"Robust Z-score = 9.17 > 8.0 (median=5478, MAD=3283)"
1585271561336994883,2025-06-22,198484,apple iphone,Смартфоны,39279.588,10.295180460514754,8.0,5478.05,3283.239,"Robust Z-score = 10.30 > 8.0 (median=5478, MAD=3283)"
1585271561337000671,2025-07-11,198484,apple iphone,Смартфоны,88832.09999999999,25.3877497191036,8.0,5478.05,3283.239,"Robust Z-score = 25.39 > 8.0 (median=5478, MAD=3283)"
1585271561337009256,2025-08-23,198484,apple iphone,Смартфоны,40369.460999999996,10.627131013002707,8.0,5478.05,3283.239,"Robust Z-score = 10.63 > 8.0 (median=5478, MAD=3283)"
1585271561337010925,2025-07-03,198484,apple iphone,Смартфоны,35274.768,9.075403283160318,8.0,5478.05,3283.239,"Robust Z-score = 9.08 > 8.0 (median=5478, MAD=3283)"
1585271561337011630,2025-09-26,198484,apple iphone,Смартфоны,36715.844,9.514322289665783,8.0,5478.05,3283.239,"Robust Z-score = 9.51 > 8.0 (median=5478, MAD=3283)"
1585271561337015543,2025-10-28,198484,apple iphone,Смартфоны,32461.576,8.218568919289762,8.0,5478.05,3283.239,"Robust Z-score = 8.22 > 8.0 (median=5478, MAD=3283)"
1585271561337018173,2025-08-09,198484,apple iphone,Смартфоны,57839.776,15.948192014044666,8.0,5478.05,3283.239,"Robust Z-score = 15.95 > 8.0 (median=5478, MAD=3283)"
1585271561337019454,2025-07-14,198484,apple iphone,Смартфоны,48780.228,13.188859537791796,8.0,5478.05,3283.239,"Robust Z-score = 13.19 > 8.0 (median=5478, MAD=3283)"
1585271561337024499,2025-10-26,198484,apple iphone,Смартфоны,38979.375,10.20374240193906,8.0,5478.05,3283.239,"Robust Z-score = 10.20 > 8.0 (median=5478, MAD=3283)"
1585271561337034788,2025-07-20,198484,apple iphone,Смартфоны,57430.464,15.823524878938144,8.0,5478.05,3283.239,"Robust Z-score = 15.82 > 8.0 (median=5478, MAD=3283)"
1585271561337035373,2025-09-18,198484,apple iphone,Смартфоны,33684.822,8.59114185717214,8.0,5478.05,3283.239,"Robust Z-score = 8.59 > 8.0 (median=5478, MAD=3283)"
1585271561337036299,2025-10-29,198484,apple iphone,Смартфоны,77367.006,21.89574258834035,8.0,5478.05,3283.239,"Robust Z-score = 21.90 > 8.0 (median=5478, MAD=3283)"
1585271561337036307,2025-10-12,198484,apple iphone,Смартфоны,52119.91,14.206050793134462,8.0,5478.05,3283.239,"Robust Z-score = 14.21 > 8.0 (median=5478, MAD=3283)"
1585271561337040758,2025-08-20,198484,apple iphone,Смартфоны,43215.626,11.494008203484423,8.0,5478.05,3283.239,"Robust Z-score = 11.49 > 8.0 (median=5478, MAD=3283)"
1585271561337040758,2025-08-29,198484,apple iphone,Смартфоны,125554.08,36.572430456631395,8.0,5478.05,3283.239,"Robust Z-score = 36.57 > 8.0 (median=5478, MAD=3283)"
1585271561337043107,2025-07-31,198484,apple iphone,Смартфоны,33461.33,8.523071271996953,8.0,5478.05,3283.239,"Robust Z-score = 8.52 > 8.0 (median=5478, MAD=3283)"
1585271561337043943,2025-08-29,198484,apple iphone,Смартфоны,43187.856,11.485550092454432,8.0,5478.05,3283.239,"Robust Z-score = 11.49 > 8.0 (median=5478, MAD=3283)"
1585271561337044238,2025-09-29,198484,apple iphone,Смартфоны,55249.404,15.159223559418,8.0,5478.05,3283.239,"Robust Z-score = 15.16 > 8.0 (median=5478, MAD=3283)"
1585271561337045813,2025-10-04,198484,apple iphone,Смартфоны,36775.549999999996,9.532507380668905,8.0,5478.05,3283.239,"Robust Z-score = 9.53 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-07-20,198484,apple iphone,Смартфоны,43918.432,11.708066942430934,8.0,5478.05,3283.239,"Robust Z-score = 11.71 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-08-01,198484,apple iphone,Смартфоны,56691.041,15.598313433776827,8.0,5478.05,3283.239,"Robust Z-score = 15.60 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-08-01,198484,apple iphone,Смартфоны,71675.04299999999,20.162099987238207,8.0,5478.05,3283.239,"Robust Z-score = 20.16 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-08-06,198484,apple iphone,Смартфоны,91965.286,26.342046984700165,8.0,5478.05,3283.239,"Robust Z-score = 26.34 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-08-06,198484,apple iphone,Смартфоны,69384.56,19.464470908148932,8.0,5478.05,3283.239,"Robust Z-score = 19.46 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-08-08,198484,apple iphone,Смартфоны,50992.176,13.862568640296974,8.0,5478.05,3283.239,"Robust Z-score = 13.86 > 8.0 (median=5478, MAD=3283)"
1585271561337048751,2025-08-08,198484,apple iphone,Смартфоны,38137.864,9.947437271548006,8.0,5478.05,3283.239,"Robust Z-score = 9.95 > 8.0 (median=5478, MAD=3283)"
1585274296737054803,2025-09-09,198484,apple iphone,Смартфоны,43923.123,11.7094957144454,8.0,5478.05,3283.239,"Robust Z-score = 11.71 > 8.0 (median=5478, MAD=3283)"
1585274468154760803,2025-06-08,198484,apple iphone,Смартфоны,52388.224,14.287773141096338,8.0,5478.05,3283.239,"Robust Z-score = 14.29 > 8.0 (median=5478, MAD=3283)"
1594286234250459457,2025-07-08,198484,apple iphone,Смартфоны,53697.76,14.68662805235927,8.0,5478.05,3283.239,"Robust Z-score = 14.69 > 8.0 (median=5478, MAD=3283)"
1594816349905392704,2025-08-15,198484,apple iphone,Смартфоны,37106.745,9.633381852493834,8.0,5478.05,3283.239,"Robust Z-score = 9.63 > 8.0 (median=5478, MAD=3283)"
1595643182649518144,2025-09-12,198484,apple iphone,Смартфоны,35186.688,9.048576116450858,8.0,5478.05,3283.239,"Robust Z-score = 9.05 > 8.0 (median=5478, MAD=3283)"
1595643182649518144,2025-10-26,198484,apple iphone,Смартфоны,50464.392,13.701817625826203,8.0,5478.05,3283.239,"Robust Z-score = 13.70 > 8.0 (median=5478, MAD=3283)"
1666342545419677461,2025-09-14,198484,apple iphone,Смартфоны,36583.024999999994,9.473868640083769,8.0,5478.05,3283.239,"Robust Z-score = 9.47 > 8.0 (median=5478, MAD=3283)"
1666343015431464592,2025-08-12,198484,apple iphone,Смартфоны,35082.976,9.016987797720484,8.0,5478.05,3283.239,"Robust Z-score = 9.02 > 8.0 (median=5478, MAD=3283)"
1729388589032331985,2025-09-14,198484,apple iphone,Смартфоны,32648.855,8.275609847470745,8.0,5478.05,3283.239,"Robust Z-score = 8.28 > 8.0 (median=5478, MAD=3283)"
1738401682216574849,2025-06-14,198484,apple iphone,Смартфоны,40518.046,10.672386627960986,8.0,5478.05,3283.239,"Robust Z-score = 10.67 > 8.0 (median=5478, MAD=3283)"
1738401682216574849,2025-07-25,198484,apple iphone,Смартфоны,38357.672,10.014385794028396,8.0,5478.05,3283.239,"Robust Z-score = 10.01 > 8.0 (median=5478, MAD=3283)"
1738401682216574849,2025-10-20,198484,apple iphone,Смартфоны,56151.674999999996,15.434034805263947,8.0,5478.05,3283.239,"Robust Z-score = 15.43 > 8.0 (median=5478, MAD=3283)"
1738401682216574849,2025-10-21,198484,apple iphone,Смартфоны,176132.04,51.977327876526815,8.0,5478.05,3283.239,"Robust Z-score = 51.98 > 8.0 (median=5478, MAD=3283)"
1738401682216574849,2025-10-25,198484,apple iphone,Смартфоны,39099.438,10.24031086375375,8.0,5478.05,3283.239,"Robust Z-score = 10.24 > 8.0 (median=5478, MAD=3283)"
1739916987938841344,2025-08-09,198484,apple iphone,Смартфоны,40134.215,10.55548042649347,8.0,5478.05,3283.239,"Robust Z-score = 10.56 > 8.0 (median=5478, MAD=3283)"
1739916987938841344,2025-08-31,198484,apple iphone,Смартфоны,58321.89600000001,16.09503481166007,8.0,5478.05,3283.239,"Robust Z-score = 16.10 > 8.0 (median=5478, MAD=3283)"
1739916987938841344,2025-09-04,198484,apple iphone,Смартфоны,146611.02,42.98589593995442,8.0,5478.05,3283.239,"Robust Z-score = 42.99 > 8.0 (median=5478, MAD=3283)"
1739916987938841344,2025-09-14,198484,apple iphone,Смартфоны,32575.148,8.253160369988295,8.0,5478.05,3283.239,"Robust Z-score = 8.25 > 8.0 (median=5478, MAD=3283)"
1739916987938841344,2025-09-15,198484,apple iphone,Смартфоны,74147.706,20.91521695496429,8.0,5478.05,3283.239,"Robust Z-score = 20.92 > 8.0 (median=5478, MAD=3283)"
1811781577972156032,2025-07-24,198484,apple iphone,Смартфоны,43087.134000000005,11.454872459787424,8.0,5478.05,3283.239,"Robust Z-score = 11.45 > 8.0 (median=5478, MAD=3283)"
1873514497487928217,2025-10-27,198484,apple iphone,Смартфоны,49678.157999999996,13.462348613670827,8.0,5478.05,3283.239,"Robust Z-score = 13.46 > 8.0 (median=5478, MAD=3283)"
1945562604242968707,2025-06-20,198484,apple iphone,Смартфоны,34506.176,8.841307623356082,8.0,5478.05,3283.239,"Robust Z-score = 8.84 > 8.0 (median=5478, MAD=3283)"
1954573939019829505,2025-06-05,198484,apple iphone,Смартфоны,168450.018,49.637558520716894,8.0,5478.05,3283.239,"Robust Z-score = 49.64 > 8.0 (median=5478, MAD=3283)"
1954573939019829505,2025-06-06,198484,apple iphone,Смартфоны,166115.05800000002,48.92638275800209,8.0,5478.05,3283.239,"Robust Z-score = 48.93 > 8.0 (median=5478, MAD=3283)"
1954573939019829505,2025-06-08,198484,apple iphone,Смартфоны,102230.612,29.468632042930775,8.0,5478.05,3283.239,"Robust Z-score = 29.47 > 8.0 (median=5478, MAD=3283)"
1954573939019829505,2025-06-09,198484,apple iphone,Смартфоны,329091.54,98.5653161405551,8.0,5478.05,3283.239,"Robust Z-score = 98.57 > 8.0 (median=5478, MAD=3283)"
1954573939019829505,2025-07-10,198484,apple iphone,Смартфоны,51176.342,13.918661419409307,8.0,5478.05,3283.239,"Robust Z-score = 13.92 > 8.0 (median=5478, MAD=3283)"
1954573939019829505,2025-07-22,198484,apple iphone,Смартфоны,40386.588,10.632347508055307,8.0,5478.05,3283.239,"Robust Z-score = 10.63 > 8.0 (median=5478, MAD=3283)"
1954573939019840002,2025-09-09,198484,apple iphone,Смартфоны,42688.866,11.33356907614706,8.0,5478.05,3283.239,"Robust Z-score = 11.33 > 8.0 (median=5478, MAD=3283)"
1954574044080790082,2025-06-01,198484,apple iphone,Смартфоны,36236.045,9.368186415914284,8.0,5478.05,3283.239,"Robust Z-score = 9.37 > 8.0 (median=5478, MAD=3283)"
2026631416935243265,2025-08-25,198484,apple iphone,Смартфоны,31973.544,8.06992546080258,8.0,5478.05,3283.239,"Robust Z-score = 8.07 > 8.0 (median=5478, MAD=3283)"
2089677781257940480,2025-09-14,198484,apple iphone,Смартфоны,33204.176999999996,8.444748311042844,8.0,5478.05,3283.239,"Robust Z-score = 8.44 > 8.0 (median=5478, MAD=3283)"
2089678234678291312,2025-07-09,198484,apple iphone,Смартфоны,33883.524,8.651661971607915,8.0,5478.05,3283.239,"Robust Z-score = 8.65 > 8.0 (median=5478, MAD=3283)"
2170890936830043136,2025-10-10,198484,apple iphone,Смартфоны,39933.567,10.494367604673311,8.0,5478.05,3283.239,"Robust Z-score = 10.49 > 8.0 (median=5478, MAD=3283)"
2233792637557834688,2025-10-18,198484,apple iphone,Смартфоны,33786.465000000004,8.62210000551285,8.0,5478.05,3283.239,"Robust Z-score = 8.62 > 8.0 (median=5478, MAD=3283)"
2233792637557837251,2025-07-21,198484,apple iphone,Смартфоны,62981.416,17.51421873339102,8.0,5478.05,3283.239,"Robust Z-score = 17.51 > 8.0 (median=5478, MAD=3283)"
2233792637557840833,2025-10-09,198484,apple iphone,Смартфоны,33180.986,8.437684859372101,8.0,5478.05,3283.239,"Robust Z-score = 8.44 > 8.0 (median=5478, MAD=3283)"
2242804895778101824,2025-09-10,198484,apple iphone,Смартфоны,43266.258,11.509429560260461,8.0,5478.05,3283.239,"Robust Z-score = 11.51 > 8.0 (median=5478, MAD=3283)"
2242805481916280257,2025-07-26,198484,apple iphone,Смартфоны,33842.248,8.639090239851562,8.0,5478.05,3283.239,"Robust Z-score = 8.64 > 8.0 (median=5478, MAD=3283)"
2244513240001046080,2025-10-05,198484,apple iphone,Смартфоны,40810.516,10.761466344667568,8.0,5478.05,3283.239,"Robust Z-score = 10.76 > 8.0 (median=5478, MAD=3283)"
2305848744076622807,2025-09-15,198484,apple iphone,Смартфоны,34115.252,8.722241055250624,8.0,5478.05,3283.239,"Robust Z-score = 8.72 > 8.0 (median=5478, MAD=3283)"
2305848744076623062,2025-07-01,198484,apple iphone,Смартфоны,36325.986000000004,9.395580400939439,8.0,5478.05,3283.239,"Robust Z-score = 9.40 > 8.0 (median=5478, MAD=3283)"
2305848744076623062,2025-07-01,198484,apple iphone,Смартфоны,37497.174,9.752297654846327,8.0,5478.05,3283.239,"Robust Z-score = 9.75 > 8.0 (median=5478, MAD=3283)"
2316166949196710976,2025-10-15,198484,apple iphone,Смартфоны,765205.8,231.39581066136213,8.0,5478.05,3283.239,"Robust Z-score = 231.40 > 8.0 (median=5478, MAD=3283)"
2386919254417071878,2025-06-13,198484,apple iphone,Смартфоны,42898.24,11.397339639301311,8.0,5478.05,3283.239,"Robust Z-score = 11.40 > 8.0 (median=5478, MAD=3283)"
2388593940434537216,2025-10-24,198484,apple iphone,Смартфоны,42355.182,11.231936511475405,8.0,5478.05,3283.239,"Robust Z-score = 11.23 > 8.0 (median=5478, MAD=3283)"
